	class_count	expression_avg	happy_avg	stu_count	tea_id	tags
969	18	248.1666667	0.059576581	10	33410947	[]
970	9	206.7777778	0.046816904	4	37627792	[]
973	53	205.1320755	0.074561082	22	13127550	[]
977	13	226.6153846	0.071571426	9	32485111	[]
980	11	320.0909091	0.079679893	5	38001721	[]
985	6	227.3333333	0.072164607	4	32573374	[]
987	8	182.125	0.119999928	6	21032980	[]
988	18	325.7777778	0.054005535	16	3133580	[]
990	14	512.5	0.109191645	6	36952967	[]
991	7	247	0.068839394	6	1520997	[]
992	10	375.3	0.041789306	5	29919512	[]
993	13	215.7692308	0.125591987	9	35038973	[]
995	17	297.7647059	0.062453398	10	33998714	[]
996	13	173.3076923	0.054982978	9	33822234	[]
1000	9	225	0.095336971	8	19655563	[]
1004	14	218.3571429	0.10809617	7	28332314	[]
1005	9	269.2222222	0.053278397	7	11822769	[]
1006	13	203.7692308	0.039317224	5	10477118	[]
1007	11	260.0909091	0.04222783	5	26435027	[]
1009	17	206.8235294	0.105770316	5	8660398	[]
1011	10	245	0.059422755	9	35636546	[]
1013	17	192.0588235	0.089607273	4	10063172	[]
1016	13	304.6923077	0.121456313	5	3458980	[]
1017	22	172.5909091	0.093636687	6	8657726	[]
1018	8	254.375	0.087923436	8	18354662	[]
1020	21	239.2857143	0.075915794	14	17595685	[]
1021	8	207.25	0.129545744	6	32679324	[]
1022	17	287.8823529	0.092382029	7	33910763	[]
1023	16	178.125	0.053427639	9	13499194	[]
1025	13	246.1538462	0.106166816	8	33702704	[]
1027	13	333.8461538	0.053270595	7	23533113	[]
1030	9	216.1111111	0.084968044	6	30554580	[]
1032	23	386.2608696	0.057082009	4	6279119	[]
1034	12	387	0.061357083	6	37980743	[]
1035	10	290.6	0.064520937	6	36634243	[]
1037	17	220.8823529	0.058624295	15	29718570	[]
1040	12	229.5833333	0.090805219	5	30593694	[]
1041	27	232.5185185	0.057790364	19	33803818	[]
1042	17	302.7058824	0.06023662	7	10300989	[]
1044	8	260.25	0.01087736	6	14822888	['enhance_happyness']
1045	8	179.375	0.059970995	5	23921626	[]
1046	17	212.7647059	0.082587705	10	31180909	[]
1047	37	308.4864865	0.124366109	21	22838153	[]
1049	18	189.1666667	0.087513697	13	34974236	[]
1050	25	230.04	0.094245316	10	33916781	[]
1057	14	281	0.040173045	4	28603481	[]
1058	9	355.4444444	0.023893584	5	8728231	[]
1060	12	189	0.098401941	5	9474654	[]
1061	17	277.1764706	0.060870256	7	14629393	[]
1062	14	202	0.194883918	7	30703015	[]
1064	16	195.875	0.058770599	9	9231337	[]
1068	6	162.6666667	0.128785443	5	5855790	[]
1071	6	366.8333333	0.102548117	6	5085725	[]
1073	8	233.5	0.067777545	6	33406180	[]
1076	20	193.7	0.089228636	8	28165345	[]
1077	12	183.6666667	0.057021652	8	14027466	[]
1079	29	195.7241379	0.040553177	7	11651354	[]
1081	8	399.875	0.06373205	5	32218664	[]
1082	12	263.5833333	0.154250627	6	29176879	[]
1083	16	325.4375	0.101088268	9	33651628	[]
1084	14	249.2857143	0.088391337	12	14997921	[]
1086	9	207.2222222	0.048889653	4	34083833	[]
1087	19	292.7368421	0.056845169	8	31372325	[]
1091	26	238.2692308	0.070046457	15	30595749	[]
1092	9	249.1111111	0.053414043	8	7476894	[]
1093	6	175	0.056844566	4	2778324	[]
1095	14	221.6428571	0.068274561	7	30536554	[]
1097	9	274.5555556	0.08277551	8	36063533	[]
1098	14	336.7857143	0.045927255	8	29925504	[]
1099	28	258.3214286	0.044636618	12	31185959	[]
1100	12	289.3333333	0.07181778	4	31933674	[]
1101	8	294.75	0.163608211	5	23187216	[]
1103	8	230	0.151458087	6	14739778	[]
1105	7	210.7142857	0.071466859	4	34375216	[]
1110	22	269.8636364	0.086169288	9	5483846	[]
1111	16	249.6875	0.141465351	6	5881780	[]
1115	10	251.1	0.071901566	6	27141872	[]
1122	12	195.4166667	0.075973333	9	10527958	[]
1123	10	243.8	0.119729245	6	33653054	[]
1124	22	272.9090909	0.064887893	11	29074099	[]
1125	8	382.125	0.069251137	7	31176604	[]
1126	7	256.5714286	0.057559363	5	33873566	[]
1128	10	429.9	0.07277127	4	36621580	[]
1129	16	302.8125	0.036442149	8	17558960	[]
1130	11	172.1818182	0.062043771	7	14483275	[]
1133	9	518.5555556	0.149796597	4	31998705	[]
1136	11	381.2727273	0.079974182	5	9012893	[]
1138	6	250.5	0.02867062	5	29974934	[]
1139	7	290.2857143	0.107590586	5	28651812	[]
1141	10	240.2	0.085706427	6	28475938	[]
1143	20	335.95	0.087820655	13	29468046	[]
1144	23	232.2173913	0.049954703	6	3140978	[]
1149	25	280.28	0.059565025	11	29928331	[]
1151	7	203.8571429	0.018823959	4	2897271	['enhance_happyness']
1153	18	231.6111111	0.106152359	13	16433249	[]
1154	12	194.5	0.068811373	5	13309550	[]
1155	10	297.8	0.094345712	6	30698076	[]
1157	10	145.5	0.051672218	4	36820594	[]
1160	12	184.5833333	0.062472779	8	29371375	[]
1161	12	278.5	0.047488038	6	23354214	[]
1162	29	226.137931	0.053017299	17	29602429	[]
1163	14	244.5	0.034000254	8	13278510	[]
1164	12	213.0833333	0.066921708	8	10034713	[]
1166	15	278.9333333	0.106441225	9	23345974	[]
1170	23	190.826087	0.088054001	12	33652611	[]
1171	13	339.0769231	0.060969371	6	33699754	[]
1173	14	222.7857143	0.080954748	9	29223770	[]
1174	17	231.8235294	0.047125431	13	28209594	[]
1176	9	300	0.097795715	4	24047456	[]
1178	12	230.9166667	0.023542848	5	10814049	[]
1179	14	235.8571429	0.124153592	4	36247084	[]
1181	13	223	0.058592472	7	17804453	[]
1183	14	290.5	0.157277043	9	35201342	[]
1185	28	352.6428571	0.052729369	5	24282674	[]
1193	17	255.2941176	0.044741604	4	33777025	[]
1195	11	302.0909091	0.094570267	4	7764215	[]
1196	25	211.56	0.053755276	14	25032596	[]
1197	6	275.6666667	0.106585741	6	26782596	[]
1201	18	218.4444444	0.046525989	9	29322904	[]
1202	7	213.5714286	0.102246844	5	23354441	[]
1203	9	275.4444444	0.09979574	6	25563940	[]
1207	19	362.2631579	0.058827344	6	13054239	[]
1209	12	147.0833333	0.083315267	7	33700668	[]
1214	37	207.7027027	0.093888035	18	28842281	[]
1215	23	257.173913	0.068018905	5	6412740	[]
1218	10	274.2	0.070970299	10	15526622	[]
1220	9	379.1111111	0.085761789	6	24819655	[]
1221	23	175.9565217	0.034276184	12	4107526	[]
1222	23	195.5652174	0.158272544	7	36878305	[]
1223	20	400.35	0.057125559	6	29962219	[]
1224	10	247	0.078911607	9	34296993	[]
1227	6	290.5	0.123695358	4	34566223	[]
1228	9	257.1111111	0.041023958	5	24090796	[]
1230	20	285.05	0.065750641	10	24958937	[]
1231	6	243.5	0.061634024	6	34513417	[]
1232	16	267.9375	0.060776394	8	27660250	[]
1237	7	242.1428571	0.070855381	5	34435449	[]
1238	13	198.7692308	0.070002567	8	29274734	[]
1239	41	263.3902439	0.085668529	8	16772909	[]
1241	10	299.6	0.127027844	7	16013005	[]
1244	10	149.8	0.09417441	5	19656853	[]
1246	11	265.3636364	0.102284271	5	29803260	[]
1251	28	250.0357143	0.096992822	15	29903795	[]
1252	6	286.3333333	0.083328804	4	26883214	[]
1255	22	232.5454545	0.061616566	10	24872254	[]
1258	7	264.4285714	0.046691605	4	9886525	[]
1260	6	226.5	0.040955651	5	6034749	[]
1261	16	244.6875	0.124404914	7	27888128	[]
1263	15	214.4	0.094064774	8	32289217	[]
1267	20	212.45	0.047088591	6	32230515	[]
1269	23	230.173913	0.100114757	18	35038784	[]
1273	15	161.3333333	0.067421374	9	24255407	[]
1274	6	235.5	0.16037019	4	35239803	[]
1275	13	212.7692308	0.090611585	9	20986445	[]
1276	13	209.3846154	0.113061654	8	29175024	[]
1280	10	260.8	0.077087156	8	33591110	[]
1283	19	235.7894737	0.083951367	14	28302613	[]
1284	10	241.3	0.044104898	5	34478962	[]
1287	13	260.2307692	0.092223542	7	34393211	[]
1288	15	285.4	0.118602937	6	23618500	[]
1290	10	252.7	0.070824056	7	36131861	[]
1293	15	217.4666667	0.042640174	8	17807215	[]
1294	6	267	0.088747771	5	27709172	[]
1296	8	250.75	0.084751548	8	37207072	[]
1300	26	200.9615385	0.065215611	9	13270850	[]
1301	15	239.4666667	0.133804776	10	29799216	[]
1304	9	287.8888889	0.046046294	5	35473043	[]
1305	6	355.5	0.125315293	4	36959552	[]
1306	14	236.2857143	0.107339231	7	29005817	[]
1307	12	210.5833333	0.074342361	4	3372961	[]
1309	15	262.5333333	0.099906776	7	37835110	[]
1310	7	247.2857143	0.091666402	5	2672019	[]
1311	22	335	0.088569514	6	17325993	[]
1312	12	234.9166667	0.083026472	4	18354589	[]
1313	8	175.125	0.13358238	6	37139327	[]
1315	7	360.7142857	0.068017385	5	8971565	[]
1317	42	263.8333333	0.097674697	20	10533923	[]
1321	12	193.8333333	0.149123458	6	37457066	[]
1322	9	163.6666667	0.078785715	5	15290853	[]
1326	9	220.8888889	0.133457484	6	17351728	[]
1327	16	218.25	0.10280777	8	36999100	[]
1334	26	243.7307692	0.108807211	17	35658698	[]
1342	18	326.8333333	0.043268857	10	36576017	[]
1344	19	238.6842105	0.059005081	10	13624638	[]
1346	6	304.1666667	0.094882248	5	13185123	[]
1348	27	354.8518519	0.053415465	11	28652121	[]
1349	9	171.1111111	0.265162116	7	30801464	[]
1354	26	220.7692308	0.056266327	13	37543731	[]
1357	50	309.14	0.116191251	22	36817189	[]
1358	9	218.2222222	0.05763292	5	36950252	[]
1361	17	277.1764706	0.058034219	9	9801706	[]
1362	17	309	0.070671526	9	18984015	[]
1363	21	257.5238095	0.03458619	10	12822069	[]
1365	11	299	0.156969389	7	23399116	[]
1367	37	273.4324324	0.098176776	23	31504984	[]
1369	20	190.9	0.067976415	5	10067865	[]
1370	27	252.7037037	0.049232316	9	31676624	[]
1374	8	270.875	0.167916467	5	35871500	[]
1375	23	252.8695652	0.048472881	10	27934797	[]
1376	7	221.8571429	0.09361028	4	36241127	[]
1380	14	155	0.060285702	4	11092662	[]
1384	18	205.6666667	0.130687747	8	16139452	[]
1385	10	208.1	0.055961377	5	34479300	[]
1388	15	240.6	0.080034419	6	33989491	[]
1390	7	281.1428571	0.124963045	4	34393201	[]
1392	23	187.4782609	0.070977475	10	27708561	[]
1395	10	314	0.091180463	7	8980837	[]
1397	7	288.2857143	0.073356969	6	34623369	[]
1398	15	182.6666667	0.034302021	6	12045346	[]
1400	17	235.2941176	0.048052115	10	35135640	[]
1404	24	303.125	0.045074828	12	20182618	[]
1413	9	152	0.132911034	6	24877527	[]
1414	25	280.24	0.056909587	10	31277599	[]
1415	22	194.9090909	0.122132745	9	28705355	[]
1417	11	259.1818182	0.059622481	7	28822384	[]
1418	11	351.2727273	0.075433031	9	35094920	[]
1422	7	218.2857143	0.013261594	4	30041494	['enhance_happyness']
1423	6	216	0.121418107	4	28553793	[]
1427	10	277.8	0.042642294	7	9123217	[]
1429	11	256.6363636	0.083894492	6	23201125	[]
1430	7	255.1428571	0.092741961	5	26720340	[]
1431	6	241.8333333	0.057710101	5	8135491	[]
1434	18	205.1666667	0.112982696	11	33346894	[]
1438	10	191.9	0.052944488	6	20890534	[]
1439	21	195.2380952	0.136640312	9	27274070	[]
1441	14	367.1428571	0.057973656	8	16546011	[]
1443	18	233.8333333	0.068057734	9	24984237	[]
1444	12	230	0.019692515	8	17277234	['enhance_happyness']
1448	30	300.7	0.050228505	10	7323718	[]
1449	30	218.3333333	0.060955902	10	9440891	[]
1451	18	278.8888889	0.05442366	11	12615562	[]
1452	19	286.3157895	0.050250876	13	16853264	[]
1457	16	215.1875	0.078083676	6	14888455	[]
1459	11	230.3636364	0.073402049	10	12740355	[]
1460	12	211.8333333	0.117456838	7	35699658	[]
1461	20	261.35	0.124666969	13	33836755	[]
1463	11	176.3636364	0.102089987	10	21742936	[]
1469	8	123	0.07050704	4	27677185	['enhance_expression']
1470	15	190.6666667	0.075360112	12	5409113	[]
1471	29	223.0344828	0.089220652	17	11825696	[]
1473	6	278.5	0.071815452	5	13369223	[]
1474	19	285.4736842	0.075422625	11	34129536	[]
1477	8	248.375	0.105393316	7	5121516	[]
1478	16	220.8125	0.095240547	10	36698430	[]
1483	13	216.3076923	0.081995301	4	28332783	[]
1486	13	246.4615385	0.054250806	10	10536379	[]
1490	18	383.6666667	0.12301645	9	38217280	[]
1491	16	248.6875	0.069152303	13	31547461	[]
1493	29	295.4137931	0.138360528	17	20212030	[]
1495	10	161.5	0.04841113	7	24728218	[]
1496	19	208.1052632	0.08562674	10	34625981	[]
1499	6	204.1666667	0.104916255	4	19519960	[]
1500	6	258	0.095469395	6	36506082	[]
1501	13	202.1538462	0.074842486	5	11058045	[]
1503	11	228.0909091	0.048173846	6	35110273	[]
1504	16	223.375	0.114314692	12	31996901	[]
1505	10	326.8	0.108333104	7	5023230	[]
1506	6	188.6666667	0.076772889	5	37130751	[]
1508	11	238.9090909	0.089442263	7	3640864	[]
1509	20	489.8	0.059040988	5	30873751	[]
1513	22	235.1363636	0.046583966	10	29225579	[]
1516	8	256.25	0.034053742	4	12541151	[]
1518	7	143.1428571	0.158279138	4	34847983	[]
1520	7	362.2857143	0.020485485	4	3526595	[]
1521	17	202.5294118	0.095827183	10	37799061	[]
1522	13	312.1538462	0.068489315	10	6253072	[]
1523	11	222.7272727	0.14544409	5	36918746	[]
1524	26	341.6923077	0.112555289	13	34968987	[]
1525	8	148	0.047838677	5	10875828	[]
1526	9	213.6666667	0.070423564	8	9050662	[]
1528	18	296.3888889	0.108442329	11	35659239	[]
1530	19	244.8421053	0.18670647	10	4618031	[]
1531	28	334.0714286	0.072152454	10	4804547	[]
1532	9	251.4444444	0.091939777	5	19935934	[]
1536	8	210.5	0.211907623	4	35562486	[]
1537	7	298	0.101883055	5	38102757	[]
1538	7	184.8571429	0.050991839	4	34373559	[]
1539	58	234.3275862	0.082393267	24	29819416	[]
1540	15	220.6666667	0.098682897	12	15258431	[]
1542	7	309.4285714	0.139749965	6	35169553	[]
1543	6	274.3333333	0.070154202	6	5263785	[]
1544	7	152.1428571	0.072224144	4	5022691	[]
1545	12	252.1666667	0.161799558	8	23980497	[]
1547	12	209.9166667	0.047857112	4	2807136	[]
1548	29	266.862069	0.077633836	11	14248050	[]
1549	24	291.5416667	0.08091475	13	37318808	[]
1550	18	174.0555556	0.095891019	14	29201320	[]
1551	12	286.5833333	0.144836003	6	29989644	[]
1552	10	162.4	0.06508771	5	29974655	[]
1554	13	203.7692308	0.05106187	9	36212558	[]
1555	6	262.1666667	0.043409733	6	13095530	[]
1558	8	207	0.102446084	4	7060823	[]
1559	9	273.5555556	0.140957656	6	33827032	[]
1560	12	456.6666667	0.082250082	5	4148532	[]
1562	51	226.745098	0.067655067	21	29369993	[]
1563	7	189.2857143	0.079523857	5	10577835	[]
1565	22	268.3636364	0.142741092	8	32371927	[]
1566	13	250.3076923	0.069982935	8	7406062	[]
1568	16	237.875	0.149557337	10	35426156	[]
1570	13	258.0769231	0.051152422	7	36212479	[]
1571	22	248.1818182	0.108810166	8	24601350	[]
1572	13	154	0.128870313	7	35862287	[]
1573	11	254.5454545	0.026379832	7	7602246	[]
1574	8	492.875	0.118674737	5	13736969	[]
1575	8	152.25	0.083629863	5	30699731	[]
1576	18	149.7777778	0.087826065	6	33550411	[]
1577	12	358.25	0.067024396	7	29780776	[]
1579	7	209.5714286	0.15394058	6	33772729	[]
1580	9	238	0.137127711	7	35170021	[]
1581	7	282	0.07381183	4	14804539	[]
1586	6	343.1666667	0.079242012	5	36280544	[]
1587	7	247.7142857	0.064818496	4	29609076	[]
1588	13	301.8461538	0.052185783	9	4413240	[]
1589	28	203.75	0.043834049	13	29385538	[]
1592	7	254.7142857	0.082539044	5	7802580	[]
1593	15	220	0.107315481	5	4690878	[]
1594	18	226.1666667	0.06566717	15	16735085	[]
1595	29	186.0344828	0.085040336	10	32093069	[]
1597	12	198.8333333	0.082465503	6	35260726	[]
1598	18	232.3333333	0.064349791	7	15038603	[]
1600	38	361.2631579	0.072533342	13	29311979	[]
1602	25	256.4	0.034609016	9	18445746	[]
1605	9	208.6666667	0.053476451	6	37240528	[]
1606	24	242.375	0.070795204	11	30594202	[]
1607	12	135.1666667	0.022486527	4	29802808	[]
1613	19	281.2631579	0.091372908	9	37835957	[]
1614	24	202.0416667	0.105267801	11	27662047	[]
1615	12	165.75	0.073579877	5	30541465	[]
1618	8	272.5	0.08678482	4	8868960	[]
1619	16	291.25	0.081133512	7	37837489	[]
1620	8	229.875	0.091595098	5	19434143	[]
1623	22	206.4545455	0.081514433	6	2438471	[]
1626	9	254.5555556	0.105053168	7	38460139	[]
1627	6	448	0.076816158	5	36225915	[]
1628	25	246.04	0.066709786	16	34905614	[]
1632	9	235.7777778	0.037602933	7	23489805	[]
1633	9	206.6666667	0.093087091	4	16549445	[]
1634	34	219.5882353	0.085638212	8	18730628	[]
1635	15	207.6666667	0.123948465	6	35889273	[]
1638	6	177	0.210094976	6	38217185	[]
1639	12	216.3333333	0.093866344	6	14622014	[]
1640	9	224.7777778	0.082623517	5	31374517	[]
1641	11	208.4545455	0.075247798	9	26781035	[]
1644	9	261.4444444	0.048268256	4	30375247	[]
1645	10	187.2	0.144435251	5	34204174	[]
1646	12	256.0833333	0.072884914	5	8759719	[]
1647	9	341.3333333	0.067858201	6	6248414	[]
1649	7	303.4285714	0.044815136	4	17772483	[]
1652	6	165.5	0.053466098	4	23202047	[]
1653	6	200	0.028033306	4	11694793	[]
1656	14	243.3571429	0.113381598	8	7368143	[]
1657	17	176.7647059	0.076828519	4	4489938	[]
1659	16	288.1875	0.085472027	7	37139318	[]
1661	11	121.1818182	0.053065622	4	4385906	['enhance_expression']
1662	24	265	0.070018562	16	14215065	[]
1663	18	192.6111111	0.052135333	8	20685954	[]
1665	18	236.9444444	0.046057191	4	23545755	[]
1666	24	266.8333333	0.069536873	14	30954841	[]
1667	7	271.2857143	0.092176646	5	28068851	[]
1668	11	206.0909091	0.141779226	5	24821081	[]
1669	16	249.8125	0.096634583	7	33634912	[]
1671	24	263.5416667	0.120256869	5	19521292	[]
1672	16	350.75	0.096468184	4	8451608	[]
1673	15	206.2	0.102906028	6	9349382	[]
1675	35	247.8	0.070801252	14	25145062	[]
1676	13	173.2307692	0.064294901	6	17276152	[]
1677	13	238	0.052284858	8	30330218	[]
1678	10	372.6	0.105788301	5	26155485	[]
1680	12	167.6666667	0.072359723	6	12544295	[]
1684	14	207.8571429	0.062611823	8	31008761	[]
1685	12	229.8333333	0.114287969	6	36139017	[]
1686	9	219.5555556	0.132455412	4	15944362	[]
1688	19	164.2105263	0.078191764	9	33875046	[]
1689	19	271.4210526	0.088020258	7	32574130	[]
1690	24	318.5833333	0.050378685	8	7070720	[]
1691	20	274	0.066063764	4	13646415	[]
1692	13	285.7692308	0.112258236	6	10795615	[]
1693	9	172.3333333	0.086982079	4	18176680	[]
1694	18	261.0555556	0.074613463	7	13849055	[]
1695	14	253.1428571	0.070707262	6	8888493	[]
1699	18	268.2222222	0.103691481	6	32347553	[]
1701	17	226.5882353	0.050561234	8	14405183	[]
1703	6	247	0.120227907	4	26882205	[]
1704	10	290.9	0.075773887	6	16140245	[]
1705	10	221.1	0.095744685	4	15747953	[]
1707	26	310.7692308	0.123123172	10	12447756	[]
1708	18	241.9444444	0.036699962	7	21426174	[]
1710	6	250	0.068366772	6	5985940	[]
1712	17	273.3529412	0.061402483	10	35697177	[]
1714	7	217.4285714	0.020093961	5	29683686	[]
1715	31	223.8387097	0.047963653	10	3212501	[]
1716	28	204.2857143	0.028601336	11	27707516	[]
1717	13	260.8461538	0.080542678	9	30543679	[]
1718	9	264.2222222	0.027493771	4	8507128	[]
1720	21	191.1428571	0.182625565	4	7942556	[]
1721	28	311.1428571	0.042858169	9	28654545	[]
1722	10	207	0.083765954	6	8719345	[]
1723	16	225.0625	0.102941523	13	5738503	[]
1724	33	271.6363636	0.072857345	11	9477382	[]
1726	19	214.5263158	0.090965866	4	26478922	[]
1727	34	198.7352941	0.029151525	8	5657027	[]
1728	31	237.4516129	0.074957632	17	31298803	[]
1729	9	353	0.050684102	4	3219186	[]
1730	8	136.75	0.06952124	4	21150446	[]
1731	15	245.6	0.039724838	6	16054632	[]
1732	16	398.4375	0.053874085	5	17035058	[]
1734	11	178.8181818	0.079867466	5	13185891	[]
1737	14	177	0.056683471	4	31941286	[]
1741	19	227.2105263	0.130098853	7	30547034	[]
1742	16	177.75	0.084387782	5	7278267	[]
1743	22	282.5454545	0.047274914	6	3918404	[]
1744	17	208.9411765	0.064537124	6	31299101	[]
1745	26	369.2692308	0.031948752	5	16078303	[]
1746	33	236.9090909	0.107562328	6	7743206	[]
1749	8	282.125	0.13051645	4	8145692	[]
1750	34	349.9705882	0.051787061	7	8953391	[]
1751	10	249.7	0.047258044	7	31773603	[]
1752	7	207.1428571	0.21456531	5	1533685	[]
1754	22	188.7727273	0.03558813	10	32109025	[]
1756	6	376	0.045192388	6	23177381	[]
1757	10	259.4	0.046527466	5	11905418	[]
1759	6	541.6666667	0.049011655	4	28349118	[]
1761	42	301.6666667	0.080996829	13	7634946	[]
1763	6	200.3333333	0.103206819	4	5092485	[]
1764	13	277.7692308	0.048205109	8	34243124	[]
1765	12	230.1666667	0.050184842	4	16327531	[]
1766	38	354.9736842	0.129623834	23	27532814	[]
1767	27	288.9259259	0.046404201	7	29516292	[]
1769	14	143.1428571	0.044320077	6	16584499	[]
1770	9	272.6666667	0.067252577	7	14750922	[]
1771	9	223	0.072510392	4	6230850	[]
1772	10	195.7	0.090614828	7	36874843	[]
1775	10	242.2	0.086001321	5	29322248	[]
1777	40	274.55	0.067878913	21	29609491	[]
1778	22	181.4545455	0.05430262	5	17356577	[]
1779	31	175.7096774	0.078972928	13	14401473	[]
1780	21	198.7619048	0.126978491	6	2031394	[]
1781	25	272.4	0.04770437	9	8054147	[]
1784	37	284.3243243	0.079596421	24	36620763	[]
1785	22	413.3181818	0.066480722	13	34565640	[]
1787	15	262.8	0.094073502	5	24819866	[]
1789	28	193.9285714	0.051204126	9	12523280	[]
1792	32	262.65625	0.104795308	9	31182135	[]
1793	38	201.9736842	0.048915634	11	15412670	[]
1794	19	226.0526316	0.023724244	5	28799187	[]
1795	17	189.2941176	0.073521162	5	14288350	[]
1798	13	260.6923077	0.076141203	12	14999008	[]
1800	6	400.6666667	0.030867203	4	1890694	[]
1803	21	273.4761905	0.051420907	6	25822299	[]
1804	11	208.8181818	0.06572799	8	6386383	[]
1806	21	243.2380952	0.07947713	14	6589797	[]
1808	11	291.5454545	0.074904059	10	35874208	[]
1809	8	135.75	0.06653971	4	19663836	[]
1812	9	298.5555556	0.108214313	5	11013684	[]
1814	8	349.5	0.123828928	6	36461026	[]
1816	13	201	0.062221604	6	6613930	[]
1817	9	267.6666667	0.04911269	4	32052890	[]
1819	11	232.2727273	0.062148247	5	17399146	[]
1821	27	176.3703704	0.073646417	13	13854211	[]
1825	22	270.7727273	0.098110164	8	6702853	[]
1826	9	242.3333333	0.056871231	8	24646294	[]
1827	25	255.8	0.044761038	9	17548989	[]
1828	32	260.9375	0.041167334	12	14208305	[]
1831	8	327.375	0.029050016	5	23545229	[]
1832	36	244.5555556	0.092357377	23	22272584	[]
1833	7	168.2857143	0.057865411	5	34462269	[]
1834	7	397.4285714	0.020881708	4	34443936	[]
1835	39	234.025641	0.104768781	24	33912107	[]
1836	15	207.8	0.064115765	8	22140027	[]
1838	13	291.3076923	0.050095436	10	23066059	[]
1840	22	334.5909091	0.069513204	14	8590025	[]
1844	10	260.7	0.147191497	6	8922442	[]
1845	14	232.9285714	0.046779523	5	17163259	[]
1846	20	220.15	0.074146704	10	14633208	[]
1847	11	296.6363636	0.039047307	8	38000467	[]
